code,level1,level2,level3,latitude,longitude
4128162100,경기도,고양시덕양구,화정1동,37.6418083,126.8356194
4128162200,경기도,고양시덕양구,화정2동,37.6277472,126.8379639
4128163000,경기도,고양시덕양구,행주동,37.6155944,126.8274556
4128164000,경기도,고양시덕양구,행신1동,37.6194917,126.8380111
4128165000,경기도,고양시덕양구,행신2동,37.6123028,126.8351222
4128165500,경기도,고양시덕양구,행신3동,37.6237528,126.8409222
4128165600,경기도,고양시덕양구,행신4동,37.6185584,126.8450311
4128166000,경기도,고양시덕양구,화전동,37.5972861,126.8747306
4128167000,경기도,고양시덕양구,대덕동,37.5826611,126.8774194
4128500000,경기도,고양시일산동구,,37.6559083,126.7770556
4128551000,경기도,고양시일산동구,식사동,37.6711917,126.8120972
4128552500,경기도,고양시일산동구,중산1동,37.6917935,126.7804336
4128552600,경기도,고양시일산동구,중산2동,37.6744599,126.7859823
4128553000,경기도,고양시일산동구,정발산동,37.6696639,126.7819528
4128554000,경기도,고양시일산동구,풍산동,37.6612722,126.8020000
4128555100,경기도,고양시일산동구,백석1동,37.6468750,126.7945750
4128555200,경기도,고양시일산동구,백석2동,37.6401417,126.7888556
4128556000,경기도,고양시일산동구,마두1동,37.6530333,126.7918639
4128557000,경기도,고양시일산동구,마두2동,37.6508028,126.7865667
4128558000,경기도,고양시일산동구,장항1동,37.6388222,126.7725639
4128559000,경기도,고양시일산동구,장항2동,37.6470944,126.7804000
4128560000,경기도,고양시일산동구,고봉동,37.6991083,126.8293111
4128700000,경기도,고양시일산서구,,37.6724861,126.7527778
4128751000,경기도,고양시일산서구,일산1동,37.6843500,126.7706667
4128752000,경기도,고양시일산서구,일산2동,37.6817972,126.7793528
4128753000,경기도,고양시일산서구,일산3동,37.6741861,126.7723444
4128754500,경기도,고양시일산서구,탄현1동,37.6943248,126.7684188
4128754600,경기도,고양시일산서구,탄현2동,37.7021753,126.7676630
4128755000,경기도,고양시일산서구,주엽1동,37.6673306,126.7654417
4128756000,경기도,고양시일산서구,주엽2동,37.6712778,126.7624667
4128757000,경기도,고양시일산서구,대화동,37.6801528,126.7572222
4128758000,경기도,고양시일산서구,송포동,37.6687000,126.7376111
4128760000,경기도,고양시일산서구,덕이동,37.6909131,126.7543053
4128761000,경기도,고양시일산서구,가좌동,37.6845027,126.7209308
4129000000,경기도,과천시,,37.4263722,126.9898000
4129051000,경기도,과천시,중앙동,37.4332861,126.9948000
4129051500,경기도,과천시,원문동,37.4193758,126.9891296
4129052000,경기도,과천시,갈현동,37.4147005,126.9793987
4129053000,경기도,과천시,별양동,37.4214361,126.9958889
4129054000,경기도,과천시,부림동,37.4306972,127.0006667
4129055000,경기도,과천시,과천동,37.4455583,126.9975306
4129056000,경기도,과천시,문원동,37.4272944,127.0045667
4131000000,경기도,구리시,,37.5916250,127.1318639
4131051000,경기도,구리시,갈매동,37.6322833,127.1183750
4131052000,경기도,구리시,동구동,37.6089944,127.1415000
4131053000,경기도,구리시,인창동,37.6017139,127.1371083
4131054100,경기도,구리시,교문1동,37.5984250,127.1298861
4131054200,경기도,구리시,교문2동,37.5842222,127.1363778
4131057000,경기도,구리시,수택1동,37.5937000,127.1512889
4131058000,경기도,구리시,수택2동,37.5904194,127.1421556
4131059000,경기도,구리시,수택3동,37.5890306,127.1430861
4136000000,경기도,남양주시,,37.6331778,127.2186333
4136025000,경기도,남양주시,와부읍,37.5850028,127.2133083
4136025300,경기도,남양주시,진접읍,37.7236139,127.1919667
4136025600,경기도,남양주시,화도읍,37.6496194,127.3108333
4136025900,경기도,남양주시,진건읍,37.6541444,127.1815528
4136026200,경기도,남양주시,오남읍,37.6961750,127.2066667
4136026500,경기도,남양주시,퇴계원읍,37.6465833,127.1467222
4136031000,경기도,남양주시,별내면,37.6614083,127.1205444
4136034000,경기도,남양주시,수동면,37.7007833,127.3282333
4136036000,경기도,남양주시,조안면,37.5330667,127.3055444
4136051000,경기도,남양주시,호평동,37.6517472,127.2511333
4136052000,경기도,남양주시,평내동,37.6456972,127.2381778
4136053000,경기도,남양주시,금곡동,37.6292833,127.2078889
4136054000,경기도,남양주시,양정동,37.6135278,127.1892778
4136054500,경기도,남양주시,다산1동,37.6044306,127.1610444
4136056500,경기도,남양주시,다산2동,37.6065972,127.1705972
4136057000,경기도,남양주시,별내동,37.6461610,127.1218680
4137000000,경기도,오산시,,37.1469139,127.0796417
4137051000,경기도,오산시,중앙동,37.1463833,127.0726444
4137052300,경기도,오산시,대원1동,37.1386514,127.0717587
4137052600,경기도,오산시,대원2동,37.1320420,127.0790282
4137053000,경기도,오산시,남촌동,37.1517500,127.0655306
4137054300,경기도,오산시,신장1동,37.1766402,127.0545547
4137054600,경기도,오산시,신장2동,37.1697619,127.0654209
4137055000,경기도,오산시,세마동,37.1838722,127.0404639
4137056000,경기도,오산시,초평동,37.1370083,127.0427333
4139000000,경기도,시흥시,,37.3773194,126.8050778
4139051000,경기도,시흥시,대야동,37.4402361,126.7905972
4139052000,경기도,시흥시,신천동,37.4355778,126.7871306
4139053100,경기도,시흥시,신현동,37.4033528,126.7867222
4139054000,경기도,시흥시,은행동,37.4335028,126.8000778
4139055000,경기도,시흥시,매화동,37.4148556,126.8176778
4139057000,경기도,시흥시,목감동,37.3817222,126.8594194
4139058100,경기도,시흥시,군자동,37.3370972,126.7871556
4139058200,경기도,시흥시,월곶동,37.3885833,126.7397944
4139058900,경기도,시흥시,정왕본동,37.3425000,126.7502444
4139059100,경기도,시흥시,정왕1동,37.3371833,126.7459778
4139059200,경기도,시흥시,정왕2동,37.3481861,126.7309222
4139059300,경기도,시흥시,정왕3동,37.3549250,126.7283889
4139059400,경기도,시흥시,정왕4동,37.3627556,126.7344528
4139059600,경기도,시흥시,배곧1동,37.3717000,126.7357000
4139059700,경기도,시흥시,배곧2동,37.3683580,126.7308900
4139062100,경기도,시흥시,과림동,37.4340056,126.8349556
4139063000,경기도,시흥시,연성동,37.3788250,126.8055556
4139063100,경기도,시흥시,장곡동,37.3795639,126.7833389
4139064000,경기도,시흥시,능곡동,37.3663183,126.8158456
4139065000,경기도,시흥시,거북섬동,37.3210638,126.6836646
4141000000,경기도,군포시,,37.3586583,126.9375000
4141051000,경기도,군포시,군포1동,37.3508111,126.9475778
4141052000,경기도,군포시,군포2동,37.3436056,126.9451528
4141054000,경기도,군포시,산본1동,37.3705333,126.9406194
4141055000,경기도,군포시,산본2동,37.3671972,126.9348111
4141056000,경기도,군포시,금정동,37.3625556,126.9413778
4141057000,경기도,군포시,재궁동,37.3556972,126.9411750
4141058000,경기도,군포시,오금동,37.3482139,126.9316417
4141059000,경기도,군포시,수리동,37.3532139,126.9231333
4141060000,경기도,군포시,궁내동,37.3568083,126.9238972
4141061000,경기도,군포시,대야동,37.3274417,126.9174556
4141062000,경기도,군포시,광정동,37.3592389,126.9300306
4141063000,경기도,군포시,송부동,37.3162000,126.9238000
4143000000,경기도,의왕시,,37.3419500,126.9703889
4143051000,경기도,의왕시,고천동,37.3450694,126.9779750
4143052000,경기도,의왕시,부곡동,37.3158806,126.9589111
4143053000,경기도,의왕시,오전동,37.3506944,126.9736417
4143054000,경기도,의왕시,내손1동,37.3839278,126.9773333
4143055000,경기도,의왕시,내손2동,37.3839444,126.9831111
4143056000,경기도,의왕시,청계동,37.3857583,126.9980556
4145000000,경기도,하남시,,37.5364972,127.2170000
4145051000,경기도,하남시,천현동,37.5164528,127.2261889
4145052000,경기도,하남시,신장1동,37.5359500,127.2117222
4145053000,경기도,하남시,신장2동,37.5389167,127.2161333
4145054000,경기도,하남시,덕풍1동,37.5307222,127.2026972
4145055000,경기도,하남시,덕풍2동,37.5394750,127.2002528
4145056000,경기도,하남시,덕풍3동,37.5410444,127.2088639
4145058000,경기도,하남시,감북동,37.5134306,127.1638778
4145058200,경기도,하남시,감일동,37.5091585,127.1583293
4145058500,경기도,하남시,위례동,37.4771641,127.1525020
4145059000,경기도,하남시,춘궁동,37.5194056,127.1962000
4145060000,경기도,하남시,초이동,37.5337194,127.1729083
4145061000,경기도,하남시,미사1동,37.5663556,127.1960667
4145062000,경기도,하남시,미사2동,37.5670444,127.1859139
4145063000,경기도,하남시,미사3동,37.5490193,127.1850649
4146100000,경기도,용인시처인구,,37.2314778,127.2038444
4146125000,경기도,용인시처인구,포곡읍,37.2750611,127.2329417
4146125300,경기도,용인시처인구,모현읍,37.3266500,127.2445972
4146125600,경기도,용인시처인구,이동읍,37.1381972,127.1983000
4146125900,경기도,용인시처인구,남사읍,37.1128861,127.1526972
4146126200,경기도,용인시처인구,양지읍,37.2354851,127.2798510
4146134000,경기도,용인시처인구,원삼면,37.1635194,127.3151222
4146135000,경기도,용인시처인구,백암면,37.1605139,127.3775556
4146151000,경기도,용인시처인구,중앙동,37.2312556,127.2074417
4146152500,경기도,용인시처인구,역북동,37.2345580,127.1881419
4146152600,경기도,용인시처인구,삼가동,37.2494383,127.1658531
4146153500,경기도,용인시처인구,유림1동,37.2524490,127.2116825
4146153600,경기도,용인시처인구,유림2동,37.2476753,127.2217963
4146154000,경기도,용인시처인구,동부동,37.2300278,127.2214667
4146300000,경기도,용인시기흥구,,37.2775972,127.1167889
4146351000,경기도,용인시기흥구,신갈동,37.2697222,127.1090194
4146351600,경기도,용인시기흥구,영덕1동,37.2775564,127.0737819
4146351700,경기도,용인시기흥구,영덕2동,37.2665445,127.0896298
4146352000,경기도,용인시기흥구,구갈동,37.2699833,127.1294333
4146353000,경기도,용인시기흥구,상갈동,37.2589361,127.1073861
4146353500,경기도,용인시기흥구,보라동,37.2539456,127.1061208
4146354000,경기도,용인시기흥구,기흥동,37.2402889,127.1049417
4146355000,경기도,용인시기흥구,서농동,37.2440056,127.0757000
4146356000,경기도,용인시기흥구,구성동,37.2939778,127.1211194
4146357000,경기도,용인시기흥구,마북동,37.3011306,127.1255556
4146357200,경기도,용인시기흥구,동백1동,37.2770728,127.1283587
4146357500,경기도,용인시기흥구,동백2동,37.2771385,127.1283587
4146357700,경기도,용인시기흥구,동백3동,37.2811604,127.1473857
4146358600,경기도,용인시기흥구,상하동,37.2715750,127.1431111
4146359000,경기도,용인시기흥구,보정동,37.3167389,127.1165111
4146500000,경기도,용인시수지구,,37.3193861,127.1000972
4146551000,경기도,용인시수지구,풍덕천1동,37.3251222,127.0971556
4146552000,경기도,용인시수지구,풍덕천2동,37.3165806,127.0908972
4146553000,경기도,용인시수지구,신봉동,37.3223806,127.0754639
4146554000,경기도,용인시수지구,죽전1동,37.3281944,127.1159222
4146555000,경기도,용인시수지구,죽전2동,37.3320417,127.1116222
4146555500,경기도,용인시수지구,죽전3동,37.3279888,127.1141824
4146556000,경기도,용인시수지구,동천동,37.3388722,127.1011528
4146557000,경기도,용인시수지구,상현1동,37.3018333,127.0833083
4146558000,경기도,용인시수지구,상현2동,37.3066333,127.0880861
4146558500,경기도,용인시수지구,상현3동,37.2996074,127.0727178
4146559000,경기도,용인시수지구,성복동,37.3103306,127.0832333
4148000000,경기도,파주시,,37.7570833,126.7819528
4148025000,경기도,파주시,문산읍,37.8502278,126.7862000
4148025300,경기도,파주시,파주읍,37.8302361,126.8186194
4148025600,경기도,파주시,법원읍,37.8463639,126.8845750
4148026200,경기도,파주시,조리읍,37.7420444,126.8070667
4148031000,경기도,파주시,월롱면,37.7932667,126.7923528
4148032000,경기도,파주시,탄현면,37.7997167,126.7182889
4148035000,경기도,파주시,광탄면,37.7732333,126.8533083
4148036000,경기도,파주시,파평면,37.9192500,126.8401306
4148037000,경기도,파주시,적성면,37.9517139,126.9198528
4148039000,경기도,파주시,장단면,37.8715833,126.7107528
4148051000,경기도,파주시,금촌1동,37.7635167,126.7781861
4148052000,경기도,파주시,금촌2동,37.7488389,126.7794750
4148053000,경기도,파주시,금촌3동,37.7714508,126.7783690
4148054000,경기도,파주시,교하동,37.7530243,126.7469108
4148055000,경기도,파주시,운정1동,37.7241805,126.7512624
4148056000,경기도,파주시,운정2동,37.7239690,126.7515577
4148057000,경기도,파주시,운정3동,37.7241871,126.7512633
4148058000,경기도,파주시,운정4동,37.7189985,126.7687050
4148059000,경기도,파주시,운정5동,37.7202694,126.7107984
4148060000,경기도,파주시,운정6동,37.7126457,126.7204368
4150000000,경기도,이천시,,37.2754361,127.4432194
4150025000,경기도,이천시,장호원읍,37.1120583,127.6189528
4150025300,경기도,이천시,부발읍,37.2808333,127.4888889
4150031000,경기도,이천시,신둔면,37.3034583,127.4061750
4150032000,경기도,이천시,백사면,37.3361917,127.4929083
4150033000,경기도,이천시,호법면,37.2203222,127.4270222
4150034000,경기도,이천시,마장면,37.2461111,127.3602333
4150035000,경기도,이천시,대월면,37.2270417,127.4945000
4150036000,경기도,이천시,모가면,37.1688583,127.4822861
4150037000,경기도,이천시,설성면,37.1296639,127.5240111
4150038000,경기도,이천시,율면,37.0914278,127.5485444
4150051000,경기도,이천시,창전동,37.2800639,127.4432417
4150051500,경기도,이천시,증포동,37.2875389,127.4547528
4150052000,경기도,이천시,중리동,37.2753861,127.4441000
4150053000,경기도,이천시,관고동,37.2797972,127.4427333
4155000000,경기도,안성시,,37.0051750,127.2818444
4155025000,경기도,안성시,공도읍,36.9958722,127.1738889
4155031000,경기도,안성시,보개면,37.0202556,127.2930861
4155032000,경기도,안성시,금광면,36.9942917,127.3197528
4155033000,경기도,안성시,서운면,36.9402000,127.2613889
4155034000,경기도,안성시,미양면,36.9724167,127.2174083
4155035000,경기도,안성시,대덕면,37.0095528,127.2399750
4155036000,경기도,안성시,양성면,37.0569750,127.1966750
4155038000,경기도,안성시,원곡면,37.0368806,127.1316417
4155039000,경기도,안성시,일죽면,37.0876583,127.4792639
4155040000,경기도,안성시,죽산면,37.0757056,127.4245083
4155041000,경기도,안성시,삼죽면,37.0701694,127.3769528
4155042000,경기도,안성시,고삼면,37.0798722,127.2654639
4155051000,경기도,안성시,안성1동,37.0028222,127.2763972
4155052000,경기도,안성시,안성2동,36.9977389,127.2721972
4155053000,경기도,안성시,안성3동,37.0113056,127.2598750
4157000000,경기도,김포시,,37.6124583,126.7177778
4157025000,경기도,김포시,통진읍,37.6889500,126.5993778
4157025300,경기도,김포시,고촌읍,37.6038680,126.7727770
4157025600,경기도,김포시,양촌읍,37.6574640,126.6253690
4157034000,경기도,김포시,대곶면,37.6463667,126.5839306
4157035000,경기도,김포시,월곶면,37.7142639,126.5546778
4157036000,경기도,김포시,하성면,37.7173722,126.6333417
4157051500,경기도,김포시,김포본동,37.6246389,126.7077444
4157052500,경기도,김포시,장기본동,37.6496472,126.6739444
4157054000,경기도,김포시,사우동,37.6165389,126.7191333
4157055000,경기도,김포시,풍무동,37.6020250,126.7259111
4157056000,경기도,김포시,장기동,37.6397300,126.6713378
4157057000,경기도,김포시,구래동,37.6464615,126.6237155
4157057500,경기도,김포시,마산동,37.6412650,126.6438230
4157058000,경기도,김포시,운양동,37.6516611,126.6837083
4159100000,경기도,화성시만세구,,37.1377014,126.9256620
4159125000,경기도,화성시만세구,우정읍,37.0898335,126.8152955
4159125300,경기도,화성시만세구,향남읍,37.1324358,126.9203468
4159125600,경기도,화성시만세구,남양읍,37.1930230,126.8213208
4159131000,경기도,화성시만세구,마도면,37.2054787,126.7696365
4159132000,경기도,화성시만세구,송산면,37.2178117,126.7391620
4159133000,경기도,화성시만세구,서신면,37.1665746,126.7087277
4159134000,경기도,화성시만세구,팔탄면,37.1622629,126.9048577
4159135000,경기도,화성시만세구,장안면,37.0797654,126.8313233
4159136000,경기도,화성시만세구,양감면,37.0815646,126.9454910
4159151000,경기도,화성시만세구,새솔동,37.2812832,126.8186823
4159300000,경기도,화성시효행구,,37.2091849,126.9591460
4159325000,경기도,화성시효행구,봉담읍,37.2200727,126.9495378
4159331000,경기도,화성시효행구,매송면,37.2523398,126.9091152
4159332000,경기도,화성시효행구,비봉면,37.2351714,126.8733896
4159333000,경기도,화성시효행구,정남면,37.1601621,126.9710469
4159351000,경기도,화성시효행구,기배동,37.2243939,126.9846731
4159500000,경기도,화성시병점구,,37.2087495,127.0359027
4159551000,경기도,화성시병점구,진안동,37.2133272,127.0349501
4159552000,경기도,화성시병점구,병점1동,37.2068704,127.0372649
4159553000,경기도,화성시병점구,병점2동,37.2114819,127.0430155
4159554000,경기도,화성시병점구,반월동,37.2330813,127.0605848
4159555000,경기도,화성시병점구,화산동,37.2060351,127.0148247
4159700000,경기도,화성시동탄구,,37.1972382,127.0968701
4159751000,경기도,화성시동탄구,동탄1동,37.2065301,127.0719018
4159752000,경기도,화성시동탄구,동탄2동,37.1968570,127.0723854
4159753000,경기도,화성시동탄구,동탄3동,37.2098824,127.0588990
4159754000,경기도,화성시동탄구,동탄4동,37.1996754,127.1124091
4159755000,경기도,화성시동탄구,동탄5동,37.2102501,127.1039953
4159756000,경기도,화성시동탄구,동탄6동,37.1915263,127.0902178
4159757000,경기도,화성시동탄구,동탄7동,37.1705619,127.1104546
4159758000,경기도,화성시동탄구,동탄8동,37.1623152,127.1052553
4159759000,경기도,화성시동탄구,동탄9동,37.1806560,127.1383745
4161000000,경기도,광주시,,37.4145056,127.2577861
4161025300,경기도,광주시,초월읍,37.3827472,127.2908333
4161025900,경기도,광주시,곤지암읍,37.3459250,127.3462000
4161033000,경기도,광주시,도척면,37.3017361,127.3333333
4161034000,경기도,광주시,퇴촌면,37.4638750,127.3091417
4161035000,경기도,광주시,남종면,37.4915333,127.3040000
4161037000,경기도,광주시,남한산성면,37.4604972,127.2470222
4161051000,경기도,광주시,경안동,37.4081194,127.2594667
4161052000,경기도,광주시,송정동,37.4258902,127.2559243
4161054000,경기도,광주시,쌍령동,37.3997633,127.2691201
4161055000,경기도,광주시,탄벌동,37.4196761,127.2438873
4161056000,경기도,광주시,광남1동,37.3919532,127.2274790
4161057000,경기도,광주시,광남2동,37.3889777,127.2276224
4161058000,경기도,광주시,오포1동,37.3661528,127.2285933
4161059000,경기도,광주시,오포2동,37.3777228,127.2546418
4161060000,경기도,광주시,신현동,37.3596400,127.1588428
4161061000,경기도,광주시,능평동,37.3497125,127.1672754
4163000000,경기도,양주시,,37.7824500,127.0478194
4163025000,경기도,양주시,백석읍,37.7922528,126.9877528
4163031000,경기도,양주시,은현면,37.8722250,127.0266417
4163032000,경기도,양주시,남면,37.8953944,126.9788444
4163033000,경기도,양주시,광적면,37.8219639,126.9858333
4163034000,경기도,양주시,장흥면,37.7150972,126.9432667
4163051000,경기도,양주시,양주1동,37.7706444,127.0461528
4163052000,경기도,양주시,양주2동,37.8034944,127.0988889
4163053000,경기도,양주시,회천1동,37.8413639,127.0682417
4163054000,경기도,양주시,회천2동,37.8196750,127.0499000
4163055000,경기도,양주시,회천3동,37.8349000,127.0709111
4163057000,경기도,양주시,옥정1동,37.8372194,127.0901208
4163058000,경기도,양주시,옥정2동,37.8213547,127.0943238
4165000000,경기도,포천시,,37.8921556,127.2024194
4165025000,경기도,포천시,소흘읍,37.8206556,127.1407083
4165031000,경기도,포천시,군내면,37.8862361,127.2195972
4165032000,경기도,포천시,내촌면,37.7834500,127.2307000
4165033000,경기도,포천시,가산면,37.8457667,127.1884306
4165034000,경기도,포천시,신북면,37.9311500,127.2286333
4165035000,경기도,포천시,창수면,37.9889778,127.1912222
4165036000,경기도,포천시,영중면,37.9997750,127.2456778
4165037000,경기도,포천시,일동면,37.9585694,127.3193444
4165038000,경기도,포천시,이동면,38.0279361,127.3693444
4165039000,경기도,포천시,영북면,38.0863583,127.2776639
4165040000,경기도,포천시,관인면,38.1549778,127.2532528
4165041000,경기도,포천시,화현면,37.8983611,127.2901778
4165051000,경기도,포천시,포천동,37.8953583,127.2022444
4165052000,경기도,포천시,선단동,37.8514083,127.1613306
4167000000,경기도,여주시,,37.2953583,127.6396222
4167025000,경기도,여주시,가남읍,37.1989278,127.5472444
4167031000,경기도,여주시,점동면,37.2032139,127.6647306
4167032000,경기도,여주시,흥천면,37.3302139,127.5437083
4167033000,경기도,여주시,금사면,37.3898306,127.5354306
4167034500,경기도,여주시,세종대왕면,37.3001798,127.5734882
4167035000,경기도,여주시,대신면,37.3722861,127.5886750
4167036000,경기도,여주시,북내면,37.3265056,127.6811417
4167037000,경기도,여주시,강천면,37.2700694,127.7136667
4167038000,경기도,여주시,산북면,37.3987278,127.4451111
4167051000,경기도,여주시,여흥동,37.2921527,127.6420222
4167052000,경기도,여주시,중앙동,37.2986806,127.6289750
4167053000,경기도,여주시,오학동,37.3098944,127.6443111
4180000000,경기도,연천군,,38.0933639,127.0770667
4180025000,경기도,연천군,연천읍,38.1014694,127.0779972
4180025300,경기도,연천군,전곡읍,38.0253167,127.0654306
4180031000,경기도,연천군,군남면,38.0825556,127.0211111
4180032000,경기도,연천군,청산면,37.9791361,127.0698000
4180033000,경기도,연천군,백학면,38.0275917,126.9194000
4180034000,경기도,연천군,미산면,38.0448833,126.9949417
4180035000,경기도,연천군,왕징면,38.0560778,127.0149333
4180036000,경기도,연천군,신서면,38.1801583,127.1090667
4180037000,경기도,연천군,중면,38.1331639,127.0213306
4180038000,경기도,연천군,장남면,37.9790417,126.8863556
4182000000,경기도,가평군,,37.8288306,127.5117778
4182025000,경기도,가평군,가평읍,37.8226167,127.5186889
4182031000,경기도,가평군,설악면,37.6734500,127.4968194
4182032500,경기도,가평군,청평면,37.7376833,127.4263444
4182033000,경기도,가평군,상면,37.8019222,127.3588639
4182034500,경기도,가평군,조종면,37.8148194,127.3554000
4182035000,경기도,가평군,북면,37.8828944,127.5524000
4183000000,경기도,양평군,,37.4889361,127.4898861
4183025000,경기도,양평군,양평읍,37.4840111,127.4960667
4183031000,경기도,양평군,강상면,37.4743944,127.4876444
4183032000,경기도,양평군,강하면,37.4921556,127.4127861
4183033000,경기도,양평군,양서면,37.5411472,127.3281528
4183034000,경기도,양평군,옥천면,37.5154889,127.4582667
4183035000,경기도,양평군,서종면,37.6037861,127.3508083
4183036000,경기도,양평군,단월면,37.5357417,127.6750972
4183037000,경기도,양평군,청운면,37.5534833,127.7129222
4183038000,경기도,양평군,양동면,37.4162889,127.7570000
4183039500,경기도,양평군,지평면,37.4716667,127.6414444
4183040000,경기도,양평군,용문면,37.4839083,127.5978889
4183041000,경기도,양평군,개군면,37.4231639,127.5389528
4300000000,충청북도,,,36.6325000,127.4935861
4311100000,충청북도,청주시상당구,,36.5839972,127.5117306
4311131000,충청북도,청주시상당구,낭성면,36.6196722,127.6061889
4311132000,충청북도,청주시상당구,미원면,36.6332500,127.6605556
4311133000,충청북도,청주시상당구,가덕면,36.5507222,127.5510111
4311134000,충청북도,청주시상당구,남일면,36.5839972,127.5117306
4311135000,충청북도,청주시상당구,문의면,36.5148361,127.4983556
4311152500,충청북도,청주시상당구,중앙동,36.6369222,127.4903194
4311154500,충청북도,청주시상당구,성안동,36.6295694,127.4935306
4311162000,충청북도,청주시상당구,탑대성동,36.6302806,127.4989667
4311167000,충청북도,청주시상당구,영운동,36.6151417,127.5009972
4311168000,충청북도,청주시상당구,금천동,36.6216083,127.5014444
4311169000,충청북도,청주시상당구,용담.명암.산성동,36.6322250,127.5057194
4311172000,충청북도,청주시상당구,용암1동,36.6058889,127.5034111
4311173000,충청북도,청주시상당구,용암2동,36.6041417,127.5101639
4311200000,충청북도,청주시서원구,,36.6372611,127.4832889
4311231000,충청북도,청주시서원구,남이면,36.5575056,127.4358417
4311232000,충청북도,청주시서원구,현도면,36.4836139,127.4262417
4311251000,충청북도,청주시서원구,사직1동,36.6372611,127.4832889
4311252000,충청북도,청주시서원구,사직2동,36.6287694,127.4758417
4311253000,충청북도,청주시서원구,사창동,36.6306722,127.4609444
4311254000,충청북도,청주시서원구,모충동,36.6248056,127.4789778
4311255000,충청북도,청주시서원구,산남동,36.6072778,127.4806861
4311256000,충청북도,청주시서원구,분평동,36.6058250,127.4906861
4311257000,충청북도,청주시서원구,수곡1동,36.6153750,127.4821083
4311258000,충청북도,청주시서원구,수곡2동,36.6144278,127.4741972
4311259000,충청북도,청주시서원구,성화.개신.죽림동,36.6141667,127.4500889
4311300000,충청북도,청주시흥덕구,,36.6182000,127.3594194
4311325000,충청북도,청주시흥덕구,오송읍,36.6063139,127.3267222
4311331000,충청북도,청주시흥덕구,강내면,36.6182000,127.3594194
4311332000,충청북도,청주시흥덕구,옥산면,36.6616861,127.3777528
4311370000,충청북도,청주시흥덕구,운천.신봉동,36.6450194,127.4787972
4311374100,충청북도,청주시흥덕구,복대1동,36.6326056,127.4347306
4311374200,충청북도,청주시흥덕구,복대2동,36.6232917,127.4459556
4311374700,충청북도,청주시흥덕구,가경동,36.6259389,127.4350972
4311375100,충청북도,청주시흥덕구,봉명1동,36.6374167,127.4615667
4311375600,충청북도,청주시흥덕구,봉명2.송정동,36.6417833,127.4599556
4311376000,충청북도,청주시흥덕구,강서제1동,36.6237778,127.4278333
4311377000,충청북도,청주시흥덕구,강서제2동,36.6585278,127.4304222
4311400000,충청북도,청주시청원구,,36.6443056,127.4876639
4311425000,충청북도,청주시청원구,내수읍,36.7208944,127.5377778
4311425300,충청북도,청주시청원구,오창읍,36.7394306,127.4566889
4311431000,충청북도,청주시청원구,북이면,36.7365833,127.5444000
4311451000,충청북도,청주시청원구,우암동,36.6443056,127.4876639
4311452000,충청북도,청주시청원구,내덕1동,36.6553694,127.4848528
4311453000,충청북도,청주시청원구,내덕2동,36.6544917,127.4942889
4311454000,충청북도,청주시청원구,율량.사천동,36.6637083,127.4925306
4311455000,충청북도,청주시청원구,오근장동,36.6912972,127.4833083
4313000000,충청북도,충주시,,36.9881806,127.9281444
4313025000,충청북도,충주시,주덕읍,36.9727694,127.7977333
4313031000,충청북도,충주시,살미면,36.9024000,127.9666000
4313032500,충청북도,충주시,수안보면,36.8443528,127.9970000
4313033500,충청북도,충주시,대소원면,36.9749333,127.8201222
4313035000,충청북도,충주시,신니면,36.9929028,127.7387000
4313036000,충청북도,충주시,노은면,37.0452722,127.7563444
4313037000,충청북도,충주시,앙성면,37.1047694,127.7550222
4313038500,충청북도,충주시,중앙탑면,37.0261167,127.8591889
4313039000,충청북도,충주시,금가면,37.0401778,127.9266333
4313040000,충청북도,충주시,동량면,37.0233806,127.9653333
4313041000,충청북도,충주시,산척면,37.0736750,127.9603194
4313042000,충청북도,충주시,엄정면,37.0836583,127.9172639
4313043000,충청북도,충주시,소태면,37.1069389,127.8499750
4313051500,충청북도,충주시,성내.충인동,36.9705083,127.9362222
4313053500,충청북도,충주시,교현.안림동,36.9719389,127.9374667
4313054000,충청북도,충주시,교현2동,36.9785806,127.9312972
4313055000,충청북도,충주시,용산동,36.9613028,127.9409639
4313056000,충청북도,충주시,지현동,36.9653667,127.9348111
4313057100,충청북도,충주시,문화동,36.9688889,127.9276222
4313058000,충청북도,충주시,호암.직동,36.9531083,127.9408750
4313060500,충청북도,충주시,달천동,36.9447778,127.9032889
4313061000,충청북도,충주시,봉방동,36.9715111,127.9184556
4313062500,충청북도,충주시,칠금.금릉동,36.9791444,127.9212333
4313063000,충청북도,충주시,연수동,36.9834417,127.9361750
4313064000,충청북도,충주시,목행.용탄동,37.0087000,127.9191889
4315000000,충청북도,제천시,,37.1297694,128.1931528
4315025000,충청북도,제천시,봉양읍,37.1298028,128.1238778
4315031000,충청북도,제천시,금성면,37.0587194,128.1708222
4315032000,충청북도,제천시,청풍면,36.9976167,128.1703750
4315033000,충청북도,제천시,수산면,36.9309389,128.1832333
4315034000,충청북도,제천시,덕산면,36.9091528,128.1666000
4315035000,충청북도,제천시,한수면,36.8822333,128.0839778
4315036000,충청북도,제천시,백운면,37.1349667,128.0280222
4315038000,충청북도,제천시,송학면,37.1820944,128.2632083
4315051000,충청북도,제천시,교동,37.1390833,128.2176861
4315051800,충청북도,제천시,의림지동,37.1621017,128.2151167
4315052800,충청북도,제천시,중앙동,37.1393488,128.2102254
